ID,UNO,SERO,ind1,ind2,ind3,ind4,Tatt1_1,Tatt1_2,Tatt1_3,Tatt2_1,Tatt2_2,Tatt2_3,Fatt1_1,Fatt1_2,Fatt1_3,Fatt1_4,Fatt1_5,Fatt2_1,Fatt2_2,Fatt2_3,Fatt2_4,Fatt2_5,Noratt1,Noratt2,Noratt3,Noratt4,Noratt5,Noratt6,Noratt7,Noratt8,Noratt9,TCH_1,TCH_2,TCH_3,FCH_1,FCH_2,FCH_3,FCH_4,FCH_5,TRNK_1,TRNK_2,TRNK_3,FRNK_1,FRNK_2,FRNK_3,FRNK_4,FRNK_5,NOR_1,NOR_2,NOR_3,NOR_4,NOR_5,NOR_6,NOR_7,NOR_8,NOR_9,Cont_1,Cont_2,Cont_3,Cont_4,Count_1,Count_2,Count_3,Count_4,Group_1,Group_2,Group_3,Group_4
11,1,0,0,0,1,1,0.217868860877636,0.919926584286013,0.416484992587426,0.609573809188802,1.60718516638881,2.80446678660648,1.47548853829752,1.22449792233869,0.424640984458706,0.214171883330893,1.47992066057652,2.61031940773894,4.20129256762395,2.55969314442836,1.53057965316447,1.59217232926589,0.0106629538687174,1.00165882331675,0.0339144466253989,1.05767168984289,0.690724443710711,0.82319359726219,0.155254881444219,0.634303326956705,1.80181772943268,0,1,0,0,0,0,0,1,2,1,3,3,4,5,2,1,2,2,1,3,2,4,4,4,1,-0.111073379053587,-1.31691770197704,0.73807349318088,-0.486199354359814,6,12,6,10,4,3,4,3
12,1,0,1,1,0,0,0.0447085402421307,2.0543968941686,0.263753492486186,4.21969852403537,1.3260143616207,3.19616401829948,2.32134003541116,0.704322176652514,0.660992554527068,0.073518434909312,0.179258816824033,2.1596464212171,1.146442580393,1.45367985984894,2.95032796495677,4.28218214736162,0.365257326715332,0.560545622021996,0.128688981595331,0.728074765152413,0.0615141232157443,0.129930591533636,1.09197363668391,0.210287336124597,0.161129499242493,0,0,1,1,0,0,0,0,3,2,1,1,3,2,4,5,1,3,5,1,3,2,1,3,4,-1.59745677360057,0.419063889643409,1.05287069013389,-0.605795786380327,16,5,11,9,3,2,3,4
13,1,0,1,0,1,0,2.46420454463501,0.459085629229833,0.502021050532135,1.9443356764091,1.70454979039884,3.98648660458831,1.73814840833661,1.49136641840715,0.321891735385817,0.0751212119709628,0.861706381656646,3.68683230782591,1.05249416005241,1.54475362079256,1.9202079947726,3.73989445123864,0.555529475360372,0.0630555405369264,0.55990207294823,1.20073853627074,1.04116656001166,1.24344250198992,1.37538449549209,0.957437426227828,1.1364376212851,1,0,0,0,0,0,1,0,1,2,3,4,2,5,1,3,2,5,1,5,1,2,4,3,3,-0.489972630960283,1.75712183227941,-1.04975792780236,1.57135341833384,15,11,20,9,2,4,3,3
14,1,0,1,0,1,1,0.790175601651185,1.36144505688204,0.0216619064971576,3.60788904279598,2.8500230662313,0.0957111980546872,0.459987326395678,1.0420001001779,0.567228374477472,0.465496103361827,0.152812992307689,0.480393288901689,3.87420206081598,1.3642687410485,1.28283791607625,2.85349198291237,0.0228031745212285,0.615598345581108,0.922984278006883,0.113923889536934,0.546230973099049,0.406952152638963,0.224383015350514,1.77067215667167,0.75442460313536,0,1,0,0,0,1,0,0,3,1,2,5,2,1,3,4,4,4,1,3,4,4,5,4,1,0.814204433462266,-0.0446214395275935,0.962046776776695,-0.697289466735326,11,11,16,5,2,3,3,4
15,1,0,1,1,0,0,0.416251567270874,0.699616718036139,1.09255879939889,0.0277879048252258,4.453844482228,2.67561855824062,1.33824988533911,1.00866447401512,0.719281580640017,0.593622960174378,1.20992888145116,2.07110812165017,0.72096559451232,1.9737474592774,3.07444405464941,1.27229454694736,0.992949756439276,0.623507753142483,1.25829849132682,0.345156628207948,0.260292850195299,0.395697904050098,0.178837520267613,1.28228916149956,1.17788436996551,1,0,0,0,1,0,0,0,1,3,2,3,1,5,4,2,2,2,1,1,1,4,4,4,3,-1.86269162079863,0.69356573541593,0.765668772094332,-0.0986136725445717,14,6,11,10,2,3,3,3
16,1,0,1,1,0,0,0.63743780347714,0.69774465034247,1.75635534723388,2.84795741410935,0.148805799339598,2.47162750355254,0.658109160534819,0.167013504194513,0.362460449444794,0.266307285658972,0.417210636791448,2.42026138175058,0.150319947385439,2.25240797221478,3.83243830317225,1.7942664037582,1.6928155303684,1.13173869589191,0.000444765031024004,0.479212716985181,0.0862863416885009,0.866963907394719,1.53542515783366,0.506477434413488,0.872136057789094,0,1,0,0,1,0,0,0,3,1,2,4,1,5,3,2,4,4,3,1,1,4,3,5,1,2.07535028725413,-0.90318210564429,-0.9343564836816,0.371033602594087,18,8,16,9,2,3,1,3
17,1,0,1,1,1,0,0.376601688961095,0.407155806869596,1.00432317555626,1.64834316581522,0.966161913739579,1.50685990093563,0.625336499881506,1.52451991297706,1.07621149348014,0.388896756271578,0.00228191070998102,2.69621924943531,1.31272797379069,0.387636033450741,0.683648255453279,2.77271460656736,0.964050690214482,1.01781101470375,0.95416398245208,0.575212035842538,0.0174073771140501,0.528468073775856,1.27477306528522,0.470180091915564,1.11764427479311,0,0,1,0,0,1,0,0,3,2,1,4,2,1,3,5,4,4,3,1,1,2,1,2,1,-1.20165571876218,4.22797664753476,0.630557459878219,-0.00752072005838927,11,8,15,12,3,3,2,3
18,1,0,0,1,0,0,0.741194053781712,1.5416258402619,0.716264593934817,1.20687706884828,1.76858775436954,2.7936084089851,1.91949710152016,1.58319215055321,0.848931798367629,0.093257597641426,0.588187882013935,0.4451364633135,1.9087651379566,0.821193275789234,0.957032576517116,4.24822199353396,0.953281890541069,0.277514111257421,0.211516171078924,0.0982513598401354,2.36750736525837,1.27829953597531,0.844548585882353,0.0532585466524393,0.241070717042164,1,0,0,1,0,0,0,0,1,3,2,1,2,3,4,5,2,3,1,3,1,2,4,3,3,1.26365969434174,2.70610429248908,-0.526580000374885,-0.52904765590306,11,3,12,15,2,2,3,3
19,1,0,0,1,0,0,1.10147331406567,0.955169881574599,0.129093414346866,2.47529482189072,0.217101119528947,2.72247308023656,2.19990561042446,0.2842367881627,1.13198060114534,1.18387259345993,1.18458190788777,0.245740305180575,0.636953920035448,3.18965834393349,0.875126561425399,0.621957747615929,1.57831094462849,0.115811793565569,0.673574282156616,1.61462682270449,0.552663037463904,1.66963193028145,1.4103638282474,1.55298752767209,0.994501821469195,0,0,1,1,0,0,0,0,3,2,1,1,5,4,2,3,4,1,1,3,1,1,3,5,3,-2.44297149423255,1.43087215447493,1.5462352857252,-2.29063860292938,12,6,7,17,3,2,4,1
20,1,0,1,0,0,1,1.45731134771566,0.808339628518606,0.997242409502501,1.32381070662653,1.43848231942871,0.266576979864831,0.130165769346872,0.0779519829240766,0.277742912169902,0.272221740492519,0.481570612698931,1.19489648458097,1.11821454020692,2.12856432070194,4.64979235510063,0.351732113559198,0.0569399864854665,1.02103915839006,0.172125754969986,0.556230315847544,1.14436989014873,0.171479849377044,0.706232902598474,0.855639645732948,0.6123569995091,0,1,0,0,0,0,0,1,3,1,2,4,3,5,2,1,2,5,1,1,2,4,4,5,1,1.93777728063903,0.406508315453364,-1.52364412340944,0.710359470160306,12,6,13,2,2,3,2,4
21,1,0,1,0,1,0,2.13172710608161,0.582590990048092,0.163794358354633,2.85119570822037,2.96491737805608,1.18710629140593,0.456232873785888,0.633690801818338,0.127211797019351,0.251609417713023,0.468725533769121,0.542395951566496,0.463775738716917,1.53785487484374,3.83839784796899,0.705850224843468,0.103041715212267,0.242405172504504,0.695241831770772,0.152439479355946,0.53983030725371,0.240202621578983,0.411532122033688,0.455916357377946,0.0144694015783311,0,0,1,0,0,1,0,0,2,3,1,2,4,1,5,3,2,4,2,3,1,1,3,1,1,-0.978907044204169,2.63235678985006,-0.528999771671053,-0.683563400223048,10,15,10,13,3,3,4,3
22,1,0,1,0,1,1,0.526284629273266,1.8892606634479,1.53598542297498,3.17551118685749,0.944439668434015,0.559678765949641,0.832272310862675,1.58068797815967,0.132431715939582,2.67612135629716,1.71559566295204,0.25211024463008,2.76323632573361,0.000364042733105086,2.38107966071527,2.28350607430119,0.953100760270181,0.381954365321049,1.1857851595071,0.55213826842968,0.626878461225841,0.524959726077016,0.0857484422605606,0.595077584893319,0.297289103696402,0,1,0,0,0,0,1,0,3,1,2,4,3,5,1,2,5,5,2,3,1,4,4,5,1,1.13030251407233,-1.46386032789464,-0.555901012791445,0.787910641755813,16,13,15,5,3,4,2,4
23,1,0,0,0,1,0,0.440589473100202,0.335050249178263,0.588707191915917,4.30866635107092,2.11389672619113,3.18349689522491,0.692616592738167,0.870941108383585,1.23716755021334,0.365436393640672,1.74058604620285,2.42735248212878,3.1830064353843,2.2072017520264,3.04931180989443,1.25403290407184,0.559052337929565,0.605794994173938,2.13859241414527,1.14473777031659,1.14758917035697,1.48823306501409,0.230459060349983,0.0895852621115502,0.128370635339118,0,1,0,0,0,0,0,1,2,1,3,4,2,5,3,1,4,3,1,1,1,1,4,3,1,3.23269444143726,1.23946707190432,0.578225791502172,-0.368299145596376,13,11,15,10,3,3,2,2
24,1,0,1,1,0,1,1.09238121113585,0.45346097361002,1.23258033413357,1.39288346982283,2.60991423718845,0.449403371614507,0.7264204064406,0.109942114828393,1.21187330432464,0.927211503320894,0.133382352660973,0.167679135922015,0.647743589475511,2.37729604284758,3.59774851950435,0.604641049457122,1.07500066924139,2.67273407513939,0.930365816180736,0.067015487613087,0.0481077168052088,1.29338323867087,0.307362657928769,0.878994687615462,0.337435950131929,0,0,1,0,0,1,0,0,2,3,1,2,4,1,5,3,1,4,4,1,1,1,1,4,3,-1.22059349688452,3.17437314567349,3.03745589780485,-1.60858159566241,7,7,10,13,4,3,3,3
25,1,0,0,0,0,0,1.84392437694697,0.0889877779169537,0.356970364581869,1.25870294772873,3.59489695360597,0.95472675856635,0.580907235982355,0.176375537148785,1.18533223197606,0.385632761549681,1.0114000482435,1.79284977862999,2.33730134804041,1.26771397755877,2.01622069597704,3.28613339837538,2.02291502294021,1.23642339314734,0.112540865778443,1.07796131161567,0.244393233738964,0.874889131041934,0.680091715730442,1.01766274419577,1.41957747234018,1,0,0,0,0,0,1,0,1,2,3,4,3,5,1,2,5,4,1,1,1,4,5,5,1,3.98513008860632,-2.83166810290441,-1.43821526249103,1.40421347668977,15,0,14,6,3,1,2,4
26,1,0,0,1,0,0,1.8558805082217,0.288091367338952,0.412178725933285,3.5269197404066,0.110376541924059,2.92505135322466,0.520668538339731,1.09055546492964,0.306632729311461,1.33195483988242,0.986322970984851,1.11214196227623,1.59548122570715,1.38840042810614,0.0864003592394377,0.343292546071782,1.48230388513567,2.0469856423599,0.734685993153923,0.0396191243480455,0.844871671146736,1.56843256017459,0.694118629455665,0.0366475228578038,2.18112749740672,0,0,1,0,0,1,0,0,3,2,1,3,5,1,2,4,2,4,2,1,1,2,1,2,3,-0.0164951853843889,1.08179322191855,2.33739259803149,-0.862388551988873,13,5,11,13,4,3,3,3
27,1,0,0,0,0,0,1.55145606797202,0.103467652351868,1.03158798610013,0.497343191110544,1.14324601532603,1.60022202730546,1.80425563366229,0.19839955350116,0.854214553203699,0.378194028050103,0.276175176042592,2.19667208715802,3.74554311650673,2.69283077451383,1.12762637882854,1.53023842063783,1.27474727859244,1.20993235039079,0.495771909999029,1.13471133897537,1.63981097988948,0.0557507199688916,0.476973460753448,0.586072644562695,0.119302719516334,1,0,0,0,0,0,0,1,1,2,3,2,4,5,3,1,4,5,1,1,2,4,4,5,2,2.09585301491459,0.000256392891881729,-0.374422606566964,1.6284783812631,12,7,12,5,3,3,3,4
28,1,0,0,1,0,0,0.129325092294352,0.603247405224418,0.753674015032313,0.964748024156583,1.09676157004471,0.954565569169264,0.405151478764091,1.58550414637249,0.191554701230347,0.807755388105079,1.38218730459926,3.67086915049491,3.65159294136142,3.40782560300906,1.76531930731723,1.92344071048548,0.421692100579161,0.780378046780641,1.39750885570812,2.0291226875874,0.0106760538105257,0.343856073061649,0.0145684023100657,1.15763760382802,0.541297065012528,1,0,0,0,0,0,1,0,1,3,2,4,3,5,1,2,2,2,1,1,2,4,4,4,2,-0.823625944072723,1.08488992647182,3.2179814320783,0.570419406127971,7,5,15,14,3,3,3,3
29,1,0,0,0,1,1,0.859598033178099,0.0815543035402721,1.29537074460029,0.903537098965258,2.2375978964931,2.14563322923468,1.09986422594896,0.00801059817186653,1.15142451896411,0.0747518920618705,1.7196292751723,1.58619500458741,2.72158690166739,0.633103225733208,1.33576673224808,3.74518248266075,1.04368525346519,0.484316825272588,1.73552888621059,0.427250307967496,1.32060185652369,1.28456266321642,1.58985693002407,0.54598004336741,0.372989450862418,1,0,0,0,0,0,0,1,1,3,2,4,5,2,3,1,3,4,2,3,2,3,4,5,1,0.878286861598735,1.80026725553897,0.671259542836843,0.653924437709405,8,11,14,11,4,1,3,2
30,1,0,1,1,0,1,0.681655243389433,0.902875979456991,1.403452141062,3.95011052544327,1.6062955714551,1.55704662415032,0.24272926499386,1.59288641282219,1.61540294873548,1.08576760076383,0.446339746102042,0.280546842312302,2.30714701291148,0.0283360706986679,0.925326473760918,3.2171109544868,0.081685626558625,0.101246593208497,0.443630259060314,0.691450067750416,0.655572052119045,1.8769515824721,0.144213572610601,0.373240545586946,2.46535971091126,0,1,0,0,0,0,1,0,3,1,2,4,2,5,1,3,4,3,1,1,1,2,1,5,1,1.67075780057541,-4.15934589918784,-1.07015345633386,2.45927431247085,15,5,14,8,2,1,1,4
31,1,0,0,1,1,0,1.06145794007453,1.06374443413812,0.40597185618186,2.67071137404412,0.876648253213174,1.6606294880059,1.27391256085182,1.9354378945941,0.571662576304142,0.663982413452811,1.01561660211269,2.48422712541972,0.469921514398685,2.05075430047246,1.45552585548718,2.32415225116084,0.796958429511119,0.709643610338457,0.410311478101046,0.81230766872078,0.247700000748171,1.48090188123304,0.11949880463099,1.07822197794315,2.1007815866905,0,1,0,0,1,0,0,0,2,1,3,4,1,3,2,5,4,2,1,3,1,1,4,4,1,0.773593812048879,0.0683211660571741,-0.570755648088763,0.831749011316754,11,8,11,14,2,1,3,2
32,1,0,1,1,0,0,0.575291153793839,0.947960186120447,1.40361048196158,1.48966483615778,0.972707360407312,1.56125917410776,0.1567988172384,0.779559330656191,1.55024451426344,0.899905468532104,1.45395555946312,0.200083895817554,3.76370175804966,1.9978919116312,1.67614277398755,0.744025635412151,0.544995761025764,0.709335822990185,1.41460947122595,0.462656154355071,0.249106081278922,0.786759997832999,0.311047600447118,1.99631754780928,0.531961458669859,0,0,1,0,0,0,0,1,3,2,1,3,5,2,4,1,2,3,3,2,3,2,4,5,3,-1.64360376188827,4.0644367185135,2.05382394181813,-0.434055079536695,13,10,10,12,3,4,2,3
33,1,0,0,0,0,0,1.22143360512491,0.779593533267179,0.258243987194297,3.25392122870385,4.89588260081703,0.131333560228049,1.11486862310401,0.207620835144226,0.840553658504755,1.63163923181309,1.94314646816693,1.81948362659049,1.58721924574554,0.290206441840822,1.67634499455223,2.99984408744863,0.172003071858919,0.486441057981354,0.384874014715018,1.57074816921563,0.685397112267356,1.58955339141977,0.76095133369458,0.836212218822251,1.83735534200634,0,1,0,0,1,0,0,0,2,1,3,4,1,5,3,2,4,4,1,1,1,4,4,5,1,1.51861077044043,-0.773891819454382,-1.19895719895221,2.40238854622685,8,5,13,6,2,4,1,3
34,1,0,1,1,0,0,0.266850951697411,1.54226084149446,1.15801661312132,0.320901209108992,4.05203287996719,4.1801346311763,1.84698032614192,0.894115668112748,0.927317741945926,0.20062196306575,0.324333745632492,1.42175910559483,0.319164721245387,3.59557663019861,3.66328859037199,1.07486331249922,0.897862159018079,0.501261595140694,0.0944234628938094,0.0280700469172043,0.911146139806701,0.295954550364851,0.947980841296534,1.22175697063197,0.330193078619365,0,0,1,1,0,0,0,0,2,3,1,1,2,5,4,3,2,4,2,1,1,3,4,4,3,-2.06169521339493,-1.05871594538716,1.1937392155439,-0.276160154938333,14,7,11,8,3,3,3,3
35,1,0,1,0,0,0,0.0697323828832394,0.676982465979389,1.36658157477059,0.710722514599955,2.71533561197985,0.537574698610045,0.0496761919164069,0.00872822389323827,1.12813768913911,0.18617719144018,0.328681199132282,0.270346798395732,1.08358950613706,3.43999130969054,3.83684094348443,2.07813405055652,1.20630075567724,1.90902519833344,0.0788999922873851,0.537561297499147,0.533302655414335,0.245558371658438,0.718111987676199,0.198055943112811,0.981625646060748,0,0,1,0,1,0,0,0,2,3,1,2,1,5,3,4,2,4,2,1,2,4,4,5,1,2.62688286961845,0.283243585052141,-0.183351280301592,-0.643057408169689,12,2,12,6,2,3,3,3
36,1,0,1,0,1,0,1.89142084253624,1.85957637860688,0.565828695327331,3.34075205659915,2.16525510741136,1.28569973755666,0.201776788254063,0.693772840370115,0.0309094101576438,0.971191860620858,0.609851522313374,2.87365373177338,0.0456460648142164,1.66204890209599,3.31927355655073,1.87677656440299,0.226850440699396,0.425165691998723,0.219700921379532,0.207577495624555,0.0529951852625313,0.600051215076203,0.697538737289701,0.708980556616668,1.7375133006997,1,0,0,0,0,0,0,1,1,3,2,5,4,3,2,1,3,4,4,2,4,1,1,4,2,-0.0259437824671167,1.19899614728888,-1.00758234048562,-2.21615055320816,11,14,12,8,1,4,3,2
37,1,0,1,1,0,0,1.1918793980668,0.550842294780289,1.6455693999769,0.525886407115203,1.5257349671423,2.03095477618357,1.73105007004047,0.954128927530893,0.184477285905901,2.26050728383511,0.0113727041414513,0.441939932580052,0.962726094503807,0.787654697752294,1.29121109253654,1.73823775689391,0.737060982547924,1.74865878178412,0.700398502638445,1.35512850563839,0.796307784524735,0.136569232921469,0.357475970264746,1.47138967906575,0.45125639888474,1,0,0,0,0,0,1,0,1,3,2,2,3,5,1,4,1,4,4,1,1,4,4,4,3,1.55206538697107,0.821376110396346,0.990527018795207,1.44747421653062,16,6,12,11,3,1,3,3
38,1,0,1,1,1,0,0.718609337873811,2.25541265131729,0.998290340195323,1.85486518419806,2.21333595178062,0.878812690847193,2.28297683211255,1.72981654076894,0.714723398643382,0.905495935956496,1.49608156621852,2.16710355733059,3.30291643909822,3.67412211048182,2.59379532853413,1.46194153999172,0.749092791914989,1.32878247687498,0.258553693161184,0.540399048877327,0.298045502705057,1.76700289734035,1.23992443645432,0.476114372526233,0.621081735588888,0,0,1,1,0,0,0,0,2,3,1,1,4,2,5,3,1,1,4,4,3,1,1,1,2,-2.57038166188652,1.59098276113578,2.95210275599131,-2.11599438225524,12,8,18,15,2,4,3,1
39,1,0,1,0,0,0,0.591443168301389,0.0904116285688925,0.988444738152987,1.1216026099492,1.89767452439435,0.782666834041883,0.22211916308909,1.29635628550511,1.44257588221051,1.8023884899647,1.36126192394773,0.198552304227704,2.55389974510415,0.626658388064951,2.36057591871631,2.21207317010462,0.2151240091501,0.551162564970108,2.22308794207693,0.761576214373253,2.27282196097263,1.10136738766302,0.325631722501996,0.832926860912871,1.19796572431548,0,0,1,0,0,1,0,0,2,3,1,2,5,1,3,4,1,1,2,2,1,1,1,2,3,-0.785803251619905,3.2511729534947,3.20981746989817,-1.48361993654535,7,8,8,12,3,4,4,2
40,1,0,1,1,1,1,0.428536401876165,0.681400794416817,0.0378857371665386,0.763533494996953,1.91409197337394,0.782358737128411,2.2053461139807,0.309009405937979,0.856014134979551,1.01584197063605,0.45716002722066,1.43145283328106,0.904943002156263,1.67950939226359,0.962954032672184,1.85776284119583,1.17495387438305,1.16644946847847,0.764502947493076,0.717719279549772,0.335329385448519,0.0941734293805385,0.601321514284057,1.66949794261172,0.654673857601707,0,0,1,0,0,1,0,0,2,3,1,2,4,1,3,5,1,1,2,3,4,3,3,2,3,-4.53451301566433,1.70651299596524,1.54712739001115,-0.222607737857367,10,8,15,14,2,4,4,1
41,1,0,0,1,0,0,0.015227162642625,1.36647050899199,0.242239752339454,4.23076049888765,1.01634351811215,0.574207770217179,0.221476106675497,0.170740007945878,0.382014360268379,1.43505277312514,0.825252633297986,2.4232694509779,1.42954702609226,0.6488741316758,0.964621034241779,1.44452938289561,1.68635205850411,0.0937591311494917,0.375683998137444,0.160548346058229,0.515119476403399,1.47987637605198,0.359789748994199,1.78012239935681,0.243931807791172,0,0,1,0,0,1,0,0,2,3,1,2,4,1,3,5,1,1,2,4,4,4,3,4,3,-3.34192815898512,2.5791535887394,3.85756655529533,-0.685305998099601,11,10,9,17,4,3,3,1
